
Index,Time Stamp,Date Stamp,Voltage,Current
108,11.257997512817383,2019-08-02 17:39:59.556894,0.0000,0.0000
109,11.383291721343994,2019-08-02 17:39:59.682186,0.0000,0.0000
110,11.462039470672607,2019-08-02 17:39:59.760932,0.0000,0.0000
111,11.565217971801758,2019-08-02 17:39:59.864112,0.0000,0.0000
112,11.69860029220581,2019-08-02 17:39:59.997492,0.0000,0.0000
113,11.767509937286377,2019-08-02 17:40:00.066407,0.0000,0.0000
114,11.868774652481079,2019-08-02 17:40:00.167668,0.0000,0.0000
115,11.98078989982605,2019-08-02 17:40:00.279681,0.0000,0.0000
116,12.072090148925781,2019-08-02 17:40:00.370985,0.0000,0.0000
117,12.188608407974243,2019-08-02 17:40:00.487504,0.0000,0.0000
118,12.274999141693115,2019-08-02 17:40:00.573892,0.0000,0.0000
119,12.376653671264648,2019-08-02 17:40:00.675548,0.0000,0.0000
120,12.510685920715332,2019-08-02 17:40:00.809580,0.0000,0.0000
121,12.579309225082397,2019-08-02 17:40:00.878203,0.0000,0.0000
122,12.681012630462646,2019-08-02 17:40:00.979906,0.0000,0.0000
123,12.791746616363525,2019-08-02 17:40:01.090641,0.0000,0.0000
124,12.884832382202148,2019-08-02 17:40:01.183726,0.0000,0.0000
125,12.994475841522217,2019-08-02 17:40:01.293369,0.0000,0.0000
126,13.087606191635132,2019-08-02 17:40:01.386507,0.0000,0.0000
127,13.189162492752075,2019-08-02 17:40:01.488060,0.0000,0.0000
128,13.316240310668945,2019-08-02 17:40:01.615133,0.0000,0.0000
129,13.391427516937256,2019-08-02 17:40:01.690321,0.0000,0.0000
130,13.492901802062988,2019-08-02 17:40:01.791798,0.0000,0.0000
131,13.598737001419067,2019-08-02 17:40:01.897631,0.0000,0.0000
132,13.696191310882568,2019-08-02 17:40:01.995085,0.0000,0.0000
133,13.79949402809143,2019-08-02 17:40:02.098392,0.0000,0.0000
134,13.915079116821289,2019-08-02 17:40:02.213974,0.0000,0.0000
135,14.001727104187012,2019-08-02 17:40:02.300625,0.0000,0.0000
136,14.121607542037964,2019-08-02 17:40:02.420501,0.0000,0.0000
137,14.204385757446289,2019-08-02 17:40:02.503278,0.0000,0.0000
138,14.306313753128052,2019-08-02 17:40:02.605207,0.0000,0.0000
139,14.44139313697815,2019-08-02 17:40:02.740287,0.0000,0.0000
140,14.50852656364441,2019-08-02 17:40:02.807421,0.0000,0.0000
141,14.612399816513062,2019-08-02 17:40:02.911297,0.0000,0.0000
142,14.723469257354736,2019-08-02 17:40:03.022365,0.0000,0.0000
143,14.812719345092773,2019-08-02 17:40:03.111615,0.0000,0.0000
144,14.927140235900879,2019-08-02 17:40:03.226033,0.0000,0.0000
145,15.015451431274414,2019-08-02 17:40:03.314345,0.0000,0.0000
146,15.116742134094238,2019-08-02 17:40:03.415636,0.0000,0.0000
147,15.249537229537964,2019-08-02 17:40:03.548433,0.0000,0.0000
148,15.320113182067871,2019-08-02 17:40:03.619006,0.0000,0.0000
149,15.421851396560669,2019-08-02 17:40:03.720745,0.0000,0.0000
150,15.530454397201538,2019-08-02 17:40:03.829350,0.0000,0.0000
151,15.625167846679688,2019-08-02 17:40:03.924063,0.0000,0.0000
152,15.73249101638794,2019-08-02 17:40:04.031380,0.0000,0.0000
153,15.83207631111145,2019-08-02 17:40:04.130971,0.0000,0.0000
154,15.93008303642273,2019-08-02 17:40:04.228978,0.0000,0.0000
155,16.054810047149658,2019-08-02 17:40:04.353705,0.0000,0.0000
156,16.13617253303528,2019-08-02 17:40:04.435064,0.0000,0.0000
157,16.235408782958984,2019-08-02 17:40:04.534305,0.0000,0.0000
158,16.370105981826782,2019-08-02 17:40:04.668998,0.0000,0.0000
159,16.43949818611145,2019-08-02 17:40:04.738393,0.0000,0.0000
160,16.541869163513184,2019-08-02 17:40:04.840765,0.0000,0.0000
161,16.656741619110107,2019-08-02 17:40:04.955634,0.0000,0.0000
162,16.746372938156128,2019-08-02 17:40:05.045266,0.0000,0.0000
163,16.860272884368896,2019-08-02 17:40:05.159170,0.0000,0.0000
164,16.949853658676147,2019-08-02 17:40:05.248748,0.0000,0.0000
165,17.052542686462402,2019-08-02 17:40:05.351439,0.0000,0.0000
166,17.16105556488037,2019-08-02 17:40:05.459948,0.0000,0.0000
167,17.256969213485718,2019-08-02 17:40:05.555863,0.0000,0.0000
168,17.361419916152954,2019-08-02 17:40:05.660316,0.0000,0.0000
169,17.471807718276978,2019-08-02 17:40:05.770704,0.0000,0.0000
170,17.562894344329834,2019-08-02 17:40:05.861786,0.0000,0.0000
171,17.683595418930054,2019-08-02 17:40:05.982494,0.0000,0.0000
172,17.765830516815186,2019-08-02 17:40:06.064724,0.0000,0.0000
173,17.867282390594482,2019-08-02 17:40:06.166176,0.0000,0.0000
174,18.003145694732666,2019-08-02 17:40:06.302042,0.0000,0.0000
175,18.06971788406372,2019-08-02 17:40:06.368613,0.0000,0.0000
176,18.17128562927246,2019-08-02 17:40:06.470180,0.0000,0.0000
177,18.28485918045044,2019-08-02 17:40:06.583753,0.0000,0.0000
178,18.374563932418823,2019-08-02 17:40:06.673460,0.0000,0.0000
179,18.48900604248047,2019-08-02 17:40:06.787899,0.0000,0.0000
180,18.577857732772827,2019-08-02 17:40:06.876752,0.0000,0.0000
181,18.67968225479126,2019-08-02 17:40:06.978577,0.0000,0.0000
182,18.81123423576355,2019-08-02 17:40:07.110125,0.0000,0.0000
183,18.882232666015625,2019-08-02 17:40:07.181127,0.0000,0.0000
184,18.983600854873657,2019-08-02 17:40:07.282496,0.0000,0.0000
185,19.0919930934906,2019-08-02 17:40:07.390893,0.0000,0.0000
186,19.186500787734985,2019-08-02 17:40:07.485397,0.0000,0.0000
187,19.294410705566406,2019-08-02 17:40:07.593305,0.0000,0.0000
188,19.392786502838135,2019-08-02 17:40:07.691683,0.0000,0.0000
189,19.490461349487305,2019-08-02 17:40:07.789355,0.0000,0.0000
190,19.61664891242981,2019-08-02 17:40:07.915540,0.0000,0.0000
191,19.693289756774902,2019-08-02 17:40:07.992184,0.0000,0.0000
192,19.795005798339844,2019-08-02 17:40:08.093901,0.0000,0.0000
193,19.931991815567017,2019-08-02 17:40:08.230889,0.0000,0.0000
194,19.997791528701782,2019-08-02 17:40:08.296688,0.0000,0.0000
195,20.099853992462158,2019-08-02 17:40:08.398749,0.0000,0.0000
196,20.215619802474976,2019-08-02 17:40:08.514518,0.0000,0.0000
197,20.30180263519287,2019-08-02 17:40:08.600696,0.0000,0.0000
198,20.422104358673096,2019-08-02 17:40:08.721001,0.0000,0.0000
199,20.505393743515015,2019-08-02 17:40:08.804290,0.0000,0.0000
200,20.609089374542236,2019-08-02 17:40:08.908020,0.0000,0.0000
201,20.741665601730347,2019-08-02 17:40:09.040562,0.0000,0.0000
202,20.809094190597534,2019-08-02 17:40:09.107991,0.0000,0.0000
203,20.910724878311157,2019-08-02 17:40:09.209621,0.0000,0.0000
204,21.023714303970337,2019-08-02 17:40:09.322610,0.0000,0.0000
205,21.114373207092285,2019-08-02 17:40:09.413266,0.0000,0.0000
206,21.227792024612427,2019-08-02 17:40:09.526687,0.0000,0.0000
207,21.3182532787323,2019-08-02 17:40:09.617147,0.0000,0.0000
208,21.419901371002197,2019-08-02 17:40:09.718800,0.0000,0.0000
209,21.54993987083435,2019-08-02 17:40:09.848836,0.0000,0.0000
210,21.62285304069519,2019-08-02 17:40:09.921745,0.0000,0.0000
211,21.723896265029907,2019-08-02 17:40:10.022792,0.0000,0.0000
212,21.84003210067749,2019-08-02 17:40:10.138928,0.0000,0.0000
213,21.92616581916809,2019-08-02 17:40:10.225059,0.0000,0.0000
214,22.05092477798462,2019-08-02 17:40:10.349821,0.0000,0.0000
215,22.129388332366943,2019-08-02 17:40:10.428286,0.0000,0.0000
216,22.23085880279541,2019-08-02 17:40:10.529754,0.0000,0.0000
217,22.366184949874878,2019-08-02 17:40:10.665083,0.0000,0.0000
218,22.433509826660156,2019-08-02 17:40:10.732404,0.0000,0.0000
219,22.535210371017456,2019-08-02 17:40:10.834106,0.0000,0.0000
220,22.649555921554565,2019-08-02 17:40:10.948453,0.0000,0.0000
221,22.738346576690674,2019-08-02 17:40:11.037242,0.0000,0.0000
222,22.856208562850952,2019-08-02 17:40:11.155104,0.0000,0.0000
223,22.941081523895264,2019-08-02 17:40:11.239978,0.0000,0.0000
224,23.042120933532715,2019-08-02 17:40:11.341014,0.0000,0.0000
225,23.175850868225098,2019-08-02 17:40:11.474747,0.0000,0.0000
226,23.244677543640137,2019-08-02 17:40:11.543574,0.0000,0.0000
227,23.345962047576904,2019-08-02 17:40:11.644859,0.0000,0.0000
228,23.459405183792114,2019-08-02 17:40:11.758303,0.0000,0.0000
229,23.5485622882843,2019-08-02 17:40:11.847457,0.0000,0.0000
230,23.661887645721436,2019-08-02 17:40:11.960782,0.0000,0.0000
231,23.751424551010132,2019-08-02 17:40:12.050321,0.0000,0.0000
232,23.852957725524902,2019-08-02 17:40:12.151850,0.0000,0.0000
233,23.9840304851532,2019-08-02 17:40:12.282924,0.0000,0.0000
234,24.05550217628479,2019-08-02 17:40:12.354397,0.0000,0.0000
235,24.157162189483643,2019-08-02 17:40:12.456059,0.0000,0.0000
236,24.26526188850403,2019-08-02 17:40:12.564156,0.0000,0.0000
237,24.359980821609497,2019-08-02 17:40:12.658880,0.0000,0.0000
238,24.46708869934082,2019-08-02 17:40:12.765984,0.0000,0.0000
239,24.56631588935852,2019-08-02 17:40:12.865212,0.0000,0.0000
240,24.6643648147583,2019-08-02 17:40:12.963257,0.0000,0.0000
241,24.789475917816162,2019-08-02 17:40:13.088372,0.0000,0.0000
242,24.866478204727173,2019-08-02 17:40:13.165374,0.0000,0.0000
243,24.967694520950317,2019-08-02 17:40:13.266591,0.0000,0.0000
244,25.074632167816162,2019-08-02 17:40:13.373527,0.0000,0.0000
245,25.17026948928833,2019-08-02 17:40:13.469166,0.0000,0.0000
246,25.272872924804688,2019-08-02 17:40:13.571769,0.0000,0.0000
247,25.383671045303345,2019-08-02 17:40:13.682567,0.0000,0.0000
248,25.47509503364563,2019-08-02 17:40:13.773990,0.0000,0.0000
249,25.59492540359497,2019-08-02 17:40:13.893820,0.0000,0.0000
250,25.67767572402954,2019-08-02 17:40:13.976571,0.0000,0.0000
251,25.77930784225464,2019-08-02 17:40:14.078201,0.0000,0.0000
252,25.91442847251892,2019-08-02 17:40:14.213324,0.0000,0.0000
253,25.982247591018677,2019-08-02 17:40:14.281144,0.0000,0.0000
254,26.08334183692932,2019-08-02 17:40:14.382235,0.0000,0.0000
255,26.19622302055359,2019-08-02 17:40:14.495118,0.0000,0.0000
256,26.285378456115723,2019-08-02 17:40:14.584274,0.0000,0.0000
257,26.400383949279785,2019-08-02 17:40:14.699278,0.0000,0.0000
258,26.487576484680176,2019-08-02 17:40:14.786474,0.0000,0.0000
259,26.588791847229004,2019-08-02 17:40:14.887689,0.0000,0.0000
260,26.697224617004395,2019-08-02 17:40:14.996122,0.0000,0.0000
261,26.791772842407227,2019-08-02 17:40:15.090668,0.0000,0.0000
262,26.901472091674805,2019-08-02 17:40:15.200368,0.0000,0.0000
263,26.994083642959595,2019-08-02 17:40:15.292981,0.0000,0.0000
264,27.095987558364868,2019-08-02 17:40:15.394883,0.0000,0.0000
265,27.22370219230652,2019-08-02 17:40:15.522596,0.0000,0.0000
266,27.29949426651001,2019-08-02 17:40:15.598388,0.0000,0.0000
267,27.40147852897644,2019-08-02 17:40:15.700376,0.0000,0.0000
268,27.50590229034424,2019-08-02 17:40:15.804798,0.0000,0.0000
269,27.604769706726074,2019-08-02 17:40:15.903664,0.0000,0.0000
270,27.70686149597168,2019-08-02 17:40:16.005757,0.0000,0.0000
271,27.82242226600647,2019-08-02 17:40:16.121317,0.0000,0.0000
272,27.911295890808105,2019-08-02 17:40:16.210192,0.0000,0.0000
273,28.02899980545044,2019-08-02 17:40:16.327896,0.0000,0.0000
274,28.115626573562622,2019-08-02 17:40:16.414525,0.0000,0.0000
275,28.218361854553223,2019-08-02 17:40:16.517259,0.0000,0.0000
276,28.35119318962097,2019-08-02 17:40:16.650089,0.0000,0.0000
277,28.42166566848755,2019-08-02 17:40:16.720558,0.0000,0.0000
278,28.524388313293457,2019-08-02 17:40:16.823284,0.0000,0.0000
279,28.633864402770996,2019-08-02 17:40:16.932759,0.0000,0.0000
280,28.729718446731567,2019-08-02 17:40:17.028614,0.0000,0.0000
281,28.834537982940674,2019-08-02 17:40:17.133433,0.0000,0.0000
282,28.944257974624634,2019-08-02 17:40:17.243156,0.0000,0.0000
283,29.035218715667725,2019-08-02 17:40:17.334113,0.0000,0.0000
284,29.156744480133057,2019-08-02 17:40:17.455642,0.0000,0.0000
285,29.237719774246216,2019-08-02 17:40:17.536617,0.0000,0.0000
286,29.338945150375366,2019-08-02 17:40:17.637844,0.0000,0.0000
287,29.47201633453369,2019-08-02 17:40:17.770910,0.0000,0.0000
288,29.542218446731567,2019-08-02 17:40:17.841114,0.0000,0.0000
289,29.646215200424194,2019-08-02 17:40:17.945111,0.0000,0.0000
290,29.758604288101196,2019-08-02 17:40:18.057501,0.0000,0.0000
291,29.847276210784912,2019-08-02 17:40:18.146172,0.0000,0.0000
292,29.980022430419922,2019-08-02 17:40:18.278921,0.0000,0.0000
293,30.050698280334473,2019-08-02 17:40:18.349597,0.0000,0.0000
294,30.152560472488403,2019-08-02 17:40:18.451455,0.0000,0.0000
295,30.26136350631714,2019-08-02 17:40:18.560259,0.0000,0.0000
296,30.35534644126892,2019-08-02 17:40:18.654242,0.0000,0.0000
297,30.46333932876587,2019-08-02 17:40:18.762233,0.0000,0.0000
298,30.562153339385986,2019-08-02 17:40:18.861050,0.0000,0.0000
299,30.659502744674683,2019-08-02 17:40:18.958402,0.0000,0.0000
300,30.785494089126587,2019-08-02 17:40:19.084391,0.0000,0.0000
301,30.86271619796753,2019-08-02 17:40:19.161609,0.0000,0.0000
302,30.964364528656006,2019-08-02 17:40:19.263262,0.0000,0.0000
303,31.06835103034973,2019-08-02 17:40:19.367248,0.0000,0.0000
304,31.16713857650757,2019-08-02 17:40:19.466035,0.0000,0.0000
305,31.268867254257202,2019-08-02 17:40:19.567766,0.0000,0.0000
306,31.384716749191284,2019-08-02 17:40:19.683614,0.0000,0.0000
307,31.471471786499023,2019-08-02 17:40:19.770368,0.0000,0.0000
308,31.59081792831421,2019-08-02 17:40:19.889714,0.0000,0.0000
309,31.67475962638855,2019-08-02 17:40:19.973654,0.0000,0.0000
310,31.775729656219482,2019-08-02 17:40:20.074627,0.0000,0.0000
311,31.908647298812866,2019-08-02 17:40:20.207544,0.0000,0.0000
312,31.978623628616333,2019-08-02 17:40:20.277521,0.0000,0.0000
313,32.0797598361969,2019-08-02 17:40:20.378655,0.0000,0.0000
314,32.19219779968262,2019-08-02 17:40:20.491092,0.0000,0.0000
315,32.28253650665283,2019-08-02 17:40:20.581430,0.0000,0.0000
316,32.396474838256836,2019-08-02 17:40:20.695373,0.0000,0.0000
317,32.48565649986267,2019-08-02 17:40:20.784551,0.0000,0.0000
318,32.58709716796875,2019-08-02 17:40:20.885993,0.0000,0.0000
319,32.718796253204346,2019-08-02 17:40:21.017692,0.0000,0.0000
320,32.79121160507202,2019-08-02 17:40:21.090108,0.0000,0.0000
321,32.89293837547302,2019-08-02 17:40:21.191833,0.0000,0.0000
322,33.0005407333374,2019-08-02 17:40:21.299437,0.0000,0.0000
323,33.0962347984314,2019-08-02 17:40:21.395128,0.0000,0.0000
324,33.20174527168274,2019-08-02 17:40:21.500641,0.0000,0.0000
325,33.31135559082031,2019-08-02 17:40:21.610249,0.0000,0.0000
326,33.40233111381531,2019-08-02 17:40:21.701227,0.0000,0.0000
327,33.52382159233093,2019-08-02 17:40:21.822717,0.0000,0.0000
328,33.60471487045288,2019-08-02 17:40:21.903611,0.0000,0.0000
329,33.70584440231323,2019-08-02 17:40:22.004740,0.0000,0.0000
330,33.839306116104126,2019-08-02 17:40:22.138203,0.0000,0.0000
331,33.908588886260986,2019-08-02 17:40:22.207487,0.0000,0.0000
332,34.010069608688354,2019-08-02 17:40:22.308995,0.0000,0.0000
333,34.12581658363342,2019-08-02 17:40:22.424711,0.0000,0.0000
334,34.21338772773743,2019-08-02 17:40:22.512284,0.0000,0.0000
335,34.32954216003418,2019-08-02 17:40:22.628437,0.0000,0.0000
336,34.41611886024475,2019-08-02 17:40:22.715014,0.0000,0.0000
337,34.51815986633301,2019-08-02 17:40:22.817056,0.0000,0.0000
338,34.651522636413574,2019-08-02 17:40:22.950418,0.0000,0.0000
339,34.721781730651855,2019-08-02 17:40:23.020681,0.0000,0.0000
340,34.82304072380066,2019-08-02 17:40:23.121935,0.0000,0.0000
341,34.932363986968994,2019-08-02 17:40:23.231258,0.0000,0.0000
342,35.025434255599976,2019-08-02 17:40:23.324332,0.0000,0.0000
343,35.13462781906128,2019-08-02 17:40:23.433523,0.0000,0.0000
344,35.22790741920471,2019-08-02 17:40:23.526804,0.0000,0.0000
345,35.32980155944824,2019-08-02 17:40:23.628698,0.0000,0.0000
346,35.45687246322632,2019-08-02 17:40:23.755766,0.0000,0.0000
347,35.53209161758423,2019-08-02 17:40:23.830986,0.0000,0.0000
348,35.63600397109985,2019-08-02 17:40:23.934901,0.0000,0.0000
349,35.73945617675781,2019-08-02 17:40:24.038352,0.0000,0.0000
350,35.835978269577026,2019-08-02 17:40:24.134876,0.0000,0.0000
351,35.94059610366821,2019-08-02 17:40:24.239494,0.0000,0.0000
352,36.050246238708496,2019-08-02 17:40:24.349143,0.0000,0.0000
353,36.140183448791504,2019-08-02 17:40:24.439080,0.0000,0.0000
354,36.26241374015808,2019-08-02 17:40:24.561309,0.0000,0.0000
355,36.34231209754944,2019-08-02 17:40:24.641207,0.0000,0.0000
356,36.4432098865509,2019-08-02 17:40:24.742106,0.0000,0.0000
357,36.57781958580017,2019-08-02 17:40:24.876719,0.0000,0.0000
358,36.64572882652283,2019-08-02 17:40:24.944622,0.0000,0.0000
359,36.747092723846436,2019-08-02 17:40:25.045988,0.0000,0.0000
360,36.8603720664978,2019-08-02 17:40:25.159265,0.0000,0.0000
361,36.94987392425537,2019-08-02 17:40:25.248769,0.0000,0.0000
362,37.06780815124512,2019-08-02 17:40:25.366704,0.0000,0.0000
363,37.15364861488342,2019-08-02 17:40:25.452544,0.0000,0.0000
364,37.255218267440796,2019-08-02 17:40:25.554116,0.0000,0.0000
365,37.39011335372925,2019-08-02 17:40:25.689010,0.0000,0.0000
366,37.457762241363525,2019-08-02 17:40:25.756658,0.0000,0.0000
367,37.559701681137085,2019-08-02 17:40:25.858597,0.0000,0.0000
368,37.671106576919556,2019-08-02 17:40:25.970002,0.0000,0.0000
369,37.76303672790527,2019-08-02 17:40:26.061932,0.0000,0.0000
370,37.873194456100464,2019-08-02 17:40:26.172092,0.0000,0.0000
371,37.96622157096863,2019-08-02 17:40:26.265117,0.0000,0.0000
372,38.06839561462402,2019-08-02 17:40:26.367293,0.0000,0.0000
373,38.195525884628296,2019-08-02 17:40:26.494422,0.0000,0.0000
374,38.27175569534302,2019-08-02 17:40:26.570651,0.0000,0.0000
375,38.374504804611206,2019-08-02 17:40:26.673404,0.0000,0.0000
376,38.51075625419617,2019-08-02 17:40:26.809652,0.0000,0.0000
377,38.579142570495605,2019-08-02 17:40:26.878037,0.0000,0.0000
378,38.682201862335205,2019-08-02 17:40:26.981100,0.0000,0.0000
379,38.79367518424988,2019-08-02 17:40:27.092571,0.0000,0.0000
380,38.88421034812927,2019-08-02 17:40:27.183108,0.0000,0.0000
381,39.00097870826721,2019-08-02 17:40:27.299874,0.0000,0.0000
382,39.088921785354614,2019-08-02 17:40:27.387816,0.0000,0.0000
383,39.18982768058777,2019-08-02 17:40:27.488721,0.0000,0.0000
384,39.32324004173279,2019-08-02 17:40:27.622138,0.0000,0.0000
385,39.39226818084717,2019-08-02 17:40:27.691165,0.0000,0.0000
386,39.49344539642334,2019-08-02 17:40:27.792342,0.0000,0.0000
